id|text|author|statement_date|registration_date|main_article_title|main_article_text|main_article_url|topic_id|sub_topics|fact_checker_accuracy|publication_date
181|Δεκαπλασιάστηκε η ισχύς των ΑΠΕ που τίθενται σε λειτουργία κάθε χρόνο στην Ελλάδα|Κώστας Σκρέκας, Yπουργός Ανάπτυξης |2023-09-28 22:00:00|2023-11-15 13:19:00|Σκρέκας: Δεκαπλασιάστηκε η ισχύς των ΑΠΕ που τίθενται σε λειτουργία κάθε χρόνο στην Ελλάδα|Μιλώντας στο συνέδριο του Economist, ο υπουργός Ανάπτυξης Κώστας Σκρέκας σημείωσε ότι τα τελευταία 4 χρόνια η Ελλάδα βρέθηκε στις υψηλότερες θέσεις στην Ευρώπη και διεθνώς στον τομέα της πράσινης μετάβασης, κατορθώνοντας να δεκαπλασιάσει την ισχύ των Ανανεώσιμων Πηγών Ενέργειας (ΑΠΕ) και των συνδέσεων με το δίκτυο. Σημείωσε δε, πως οι ΑΠΕ καλύπτουν σήμερα το 50 % της κατανάλωσης ηλεκτρικής ενέργειας και στόχος είναι το ποσοστό να αυξηθεί σε 80% το 2030 με νέες μονάδες. |https://www.liberal.gr/oikonomia/k-skrekas-dekaplasiastike-i-ishys-ton-aep-poy-tithentai-se-leitoyrgia-kathe-hrono-stin|1005|{}|3|2023-11-14 23:00:00
182|Oι εμβολιασμοί πρέπει να συνεχιστούν, καθώς η κάλυψη ακόμα και σε πλούσιες χώρες παραμένει χαμηλή, με το 30% του υγειονομικού προσωπικού και το 20% των ηλικιωμένων να παραμένει ανεμβολίαστο. |in.gr|2022-08-31 22:00:00|2023-08-05 17:13:00|Πανδημία: Μείωση κρουσμάτων και θανάτων παγκοσμίως αναφέρει ο ΠΟΥ|Στο άρθρο φιλοξενείται η δήλωση του γενικού διευθυντή του ΠΟΥ Τέντρος Αντανόμ Γκεμπρεγιέσους πως οι εμβολιασμοί πρέπει να συνεχιστούν, καθώς η κάλυψη ακόμα και σε πλούσιες χώρες παραμένει χαμηλή, με το 30% του υγειονομικού προσωπικού και το 20% των ηλικιωμένων να παραμένει ανεμβολίαστο. |https://www.in.gr/2022/09/01/in-science/sars-cov2/pandimia-meiosi-krousmaton-kai-thanaton-pagkosmios-anaferei-o-pou/|1006|{}|2|2022-08-31 22:00:00
17|"Tσίπρας: '"Πήραμε την πρωτοβουλία μαζί με τον Φρανσουά Ολάντ να ιδρύσουμε τη Σύνοδο των Χωρών του Νότου'""|Τσίπρας|2020-07-22 23:00:00|2022-05-23 07:58:00|Tσίπρας: πήραμε την πρωτοβουλία μαζί με τον Φρανσουά Ολάντ να ιδρύσουμε τη Σύνοδο των Χωρών του Νότου|"'"όταν πήραμε την πρωτοβουλία μαζί με τον Φρανσουά Ολάντ να ιδρύσουμε τη Σύνοδο των Χωρών του Νότου…'""|https://www.kathimerini.gr/1089076/article/epikairothta/politikh/al-tsipras-xairetizw-thn-prwtovoylia-makron-gia-sygklhsh-ths-synodoy-toy-notoy|1|{επικράτεια}|4|2020-07-22 23:00:00
50|Σε καραντίνα το ΚΥΤ της ΒΙΑΛ Χίου|ΕΡΤ|2020-10-14 11:48:00|2022-06-14 00:52:00|Σε καραντίνα το ΚΥΤ της ΒΙΑΛ Χίου – Ανησυχία και έκτακτα μέτρα υγειονομικής προστασίας|"'"Το Υπουργείο Μετανάστευσης και Ασύλου κατέθεσε αίτημα στον ΕΟΔΥ για την τοποθέτηση έκτακτου κλιμακίου στο ΚΥΤ'"."|https://www.ertnews.gr/frontpage/se-karantina-to-kyt-tis-vial-chioy-anisychia-kai-ektakta-metra-ygeionomikis-prostasias/|1|{Πανδημία}|3|2020-10-14 11:48:00
140|«Η μέση θερμοκρασία των ωκεανών της Γης το 2022 ήταν η υψηλότερη που έχει καταγραφεί ποτέ, σύμφωνα με τα διαθέσιμα δεδομένα που χρονολογούνται από το 1958 [...]» |efsyn.gr|2023-01-11 11:36:00|2023-02-16 13:37:00|Υψηλές θερμοκρασίες ρεκόρ για τους ωκεανούς το 2022|Περισσότερο από το 90% των υψηλών θερμοκρασιών που παγιδεύονται στην γήινη ατμόσφαιρα, εξαιτίας του φαινομένου του θερμοκηπίου που προκαλείται από τις εκπομπές αερίων του θερμοκηπίου, απορροφάται από τους ωκεανούς. Σύμφωνα με την έρευνα, καταγράφεται μία τρομακτική άνοδος της θερμοκρασίας των ωκεανών τις τελευταίες δεκαετίες, με χαρακτηριστικό σημείο καμπής την δεκαετία του 1990, οπότε παρατηρείται ραγδαία επιτάχυνση του φαινομένου. Χαρακτηριστικό είναι δε ότι οι ωκεανοί βρίσκονται στη θερμότερη φάση των τελευταίων 1.000 χρόνων.|https://www.efsyn.gr/epistimi/epistimonika-nea/374093_ypsiles-thermokrasies-rekor-gia-toys-okeanoys-2022|1005|"{'"Θερμοκρασία Ωκεανών'"}"|3|2023-01-11 11:36:00
183|H υγεία του εγκεφάλου των ατόμων άνω των 50 ετών επιδεινώθηκε ταχύτερα κατά τη διάρκεια της πανδημίας|liberal.gr|2023-11-01 23:00:00|2023-11-15 21:37:00|Πως η πανδημία επηρέασε την υγεία του εγκεφάλου σε άτομα άνω των 50 ετών|Ταχύτερη γνωστική εξασθένηση παρατηρήθηκε σε άτομα άνω των 50 κατά τη διάρκεια της πανδημίας βάσει έρευνας που διεξήχθη στο Ηνωμένο Βασίλειο.|"
https://www.liberal.gr/ygeia/pos-i-pandimia-epirease-tin-ygeia-toy-egkefaloy-se-atoma-ano-ton-50-eton
"|1006|{}|4|2023-11-15 17:00:00
4|Μετανάστες στον Έβρο: «[Οι Τούρκοι] Μας έβγαλαν από τη φυλακή και μας έστειλαν στα σύνορα».|Πρώτο Θέμα/Δημήτρης Πώποτας, Άρια Καλύβα|2020-03-09 00:00:00|2022-02-21 11:19:00|Μετανάστες στον Έβρο: «Μας έβγαλαν από τη φυλακή και μας έστειλαν στα σύνορα». |Επτά καταθέσεις που έδωσαν την περασμένη Κυριακή ένας Αφγανός, ένας Αλγερινός, ένας Μαροκινός, ένας Παλαιστίνιος και ένας Ιρανός, όπως επίσης και δύο υπήκοοι Συρίας, αποκαλύπτουν πώς άγρια μεσάνυχτα τους μάζεψαν από τα κλειστά κέντρα -ουσιαστικά στρατόπεδα κράτησης που λειτουργούν με δομή και όρους φυλακής- για να τους οδηγήσουν διά της βίας και συνοδεία ένοπλων ενστόλων και πρακτόρων της ΜΙΤ στα σύνορα με την Ελλάδα, υποστηρίζοντας ότι έχουν ανοίξει τα σύνορα, ότι μπορούν χωρίς χρήματα να περάσουν στην Ελλάδα και λέγοντάς τους: «Μην ανησυχείτε, ο Αλλάχ σας ευλογεί, πηγαίνετε στην Ελλάδα»|https://www.protothema.gr/greece/article/982495/metanastes-ston-evro-mas-evgalan-apo-ti-fulaki-kai-mas-esteilan-sta-sunora/|1|{Νησιά}|1|2020-03-09 00:00:00
44|Πάνω από πεντακόσιοι μετανάστες αποβιβάστηκαν στο νησί Λαμπεντούζα της Ιταλίας σε δύο ημέρες|HellasJournal.com|2020-07-10 23:00:00|2022-06-03 22:12:00|Σε άνοδο οι μεταναστευτικές ροές: Πάνω από 500 άνθρωποι αφίχθησαν στη Λαμπεντούζα σε 48 ώρες|Πάνω από πεντακόσιοι μετανάστες αποβιβάστηκαν στο νησί Λαμπεντούζα της Ιταλίας σε δύο ημέρες, χάρη στον ήρεμο καιρό στη Μεσόγειο, ανακοίνωσε χθες Παρασκευή ο Διεθνής Οργανισμός Μετανάστευσης (ΔΟΜ).|https://hellasjournal.com/2020/07/se-anodo-i-metanasteftikes-roes-pano-apo-500-anthropi-afichthisan-sti-lampentouza-se-48-ores/|1|{Διελεύσεις,Παραμονή}|4|2020-07-10 23:00:00
141|«Τα οκτώ τελευταία χρόνια ήταν τα πιο ζεστά που καταγράφηκαν ποτέ σε όλο τον κόσμο, ξεπερνώντας όλα κατά περισσότερο από έναν βαθμό τις θερμοκρασίες της προβιομηχανικής περιόδου [...]». |skai.gr|2023-01-25 09:42:00|2023-02-18 16:26:00|Το καλοκαίρι του 2022 άλλαξε - προς το θερμότερο - το κλίμα σε αρκετές πόλεις της Ευρώπης|Οι πόλεις αρκετών ευρωπαϊκών χωρών είχαν το 2022 θερμοκρασίες παρόμοιες με τις φυσιολογικές πόλεων που βρίσκονται κατά μέσον όρο 425 χιλιόμετρα νοτιότερα, σύμφωνα με ανάλυση που δόθηκε σήμερα στη δημοσιότητα από την γαλλική εταιρεία Callendar, η οποία ειδικεύεται στην αξιολόγηση των κλιματικών κινδύνων.|https://www.skai.gr/news/environment/to-kalokairi-tou-2022-allakse-to-klima-se-arketes-poleis-tis-eyropis|1005|{}|4|2023-01-25 09:42:00
184|Έκθεση κατατάσσει την Τουρκία στην πρώτη θέση στην Ευρώπη για το οργανωμένο έγκλημα|Κυριάκος Βελόπουλος|2023-11-03 22:00:00|2023-11-19 00:54:00|Βόμβα για ΝΔ!|Τον Σεπτέμβριο του 2023 η έκθεση της Διεθνούς Πρωτοβουλίας Οργανωμένου Εγκλήματος με έδρα την Γενεύη (The Global Organized Crime Index), κατατάσσει πλέον την Τουρκία στην πρώτη θέση στην Ευρώπη για το οργανωμένο έγκλημα|https://twitter.com/velopky/status/1720860564853870853|2|{}|3|2023-11-18 22:00:00
142|«Στις 26/9 η Ελλάδα ερχόταν πρώτη ανάμεσα στις χώρες της δυτικής Ευρώπης στη συνολική θνησιμότητα (3.160 θάνατοι/εκατ. πληθυσμού, με μέσο όρο της ΕΕ 2.561/εκατ.)» |Ανδρέας Ξανθός |2022-09-28 21:00:00|2023-02-19 09:55:00|Ανδρέας Ξανθός: «Είχαμε την πιο καταστροφική διαχείριση της πανδημίας στην Ευρώπη»|«Η κυβέρνηση ήταν ενήμερη για τα νέα δεδομένα της μελέτης Λύτρα, αλλά αντί να αξιοποιήσει τα στοιχεία και τα συμπεράσματα, προτίμησε τη διαβολή και απαξίωση της μελέτης, αξιοποιώντας τα επιστημονικά και δημοσιογραφικά της ‘υποστυλώματα’», ανέφερε χαρακτηριστικά ο κ. Ξανθός, μιλώντας στη Βουλή.|https://www.tanea.gr/2022/09/29/politics/andreas-ksanthos-eixame-tin-pio-katastrofiki-diaxeirisi-tis-pandimias-stin-eyropi/|1006|{}|3|2022-09-29 14:15:00
185|Σε ιδιαιτέρως αυξημένα επίπεδα κινήθηκαν οι αφίξεις προσφύγων και μεταναστών τον Οκτώβριο|Εφημερίδα των Συντακτών|2023-11-02 00:00:00|2023-11-19 12:00:00|Αυξάνονται οι αφίξεις προσφύγων που «μειώνονται»|Σύμφωνα με τα στοιχεία που δημοσιοποιεί το υπουργείο Μετανάστευσης και Ασύλου, οι αφίξεις έφτασαν τον Οκτώβριο τις 6.417, αυξημένες περίπου 400% σε σχέση με τις 1.714 αφίξεις του περσινού Οκτωβρίου.|https://www.efsyn.gr/ellada/dikaiomata/410028_ayxanontai-oi-afixeis-prosfygon-poy-meionontai|1|{}|4|2023-11-02 16:00:00
27|Υγειονομική βόμβα δεν είναι ούτε οι τσιγγάνοι ούτε οι πρόσφυγες|Καθηγητής Πνευμονολογίας|2020-04-13 23:00:00|2022-06-12 18:38:00|Κ. Γουργουλιάνης: Υγειονομική βόμβα δεν είναι ούτε οι τσιγγάνοι ούτε οι πρόσφυγες|Κανείς δεν χαρακτήρισε ως υγειονομική βόμβα τους ταξιδιώτες του κρουαζιερόπλοιου Diamond Princess που έχει τεθεί σε καραντίνα στην Ιαπωνία μέσα στο οποίο εντοπίστηκαν δεκάδες κρούσματα με κορονοϊό, εκ των οποίων τα επτά πέθαναν, επισήμανε μιλώντας Στο Κόκκινο ο Κωνσταντίνος Γουργουλιάνης, καθηγητής Πνευμονολογίας και πρώην πρύτανης του Πανεπιστημίου Θεσσαλίας, ο οποίος εξήγησε ότι είναι λάθος να χαρακτηρίζουμε υγειονομική βόμβα τσιγγάνους και πρόσφυγες, κάτι που δυστυχώς ξεκάθαρα τα ΜΜΕ κάνουν δείχνοντας το πόσο ταξικά αντιμετωπίζουν τους ασθενείς.|https://www.stokokkino.gr/article/2968/%CE%9A.%20%CE%93%CE%BF%CF%85%CF%81%CE%B3%CE%BF%CF%85%CE%BB%CE%B9%CE%AC%CE%BD%CE%B7%CF%82:%20%CE%A5%CE%B3%CE%B5%CE%B9%CE%BF%CE%BD%CE%BF%CE%BC%CE%B9%CE%BA%CE%AE%20%CE%B2%CF%8C%CE%BC%CE%B2%CE%B1%20%CE%B4%CE%B5%CE%BD%20%CE%B5%CE%AF%CE%BD%CE%B1%CE%B9%20%CE%BF%CF%8D%CF%84%CE%B5%20%CE%BF%CE%B9%20%CF%84%CF%83%CE%B9%CE%B3%CE%B3%CE%AC%CE%BD%CE%BF%CE%B9%20%CE%BF%CF%8D%CF%84%CE%B5%20%CE%BF%CE%B9%20%CF%80%CF%81%CF%8C%CF%83%CF%86%CF%85%CE%B3%CE%B5%CF%82.html|1|{Υγεία}|4|2020-04-13 23:00:00
23|"Ερντογάν: '"[Στην Ελλάδα, στα σύνορα] ανοίγουν πυρ εναντίον αθώων ανθρώπων'""|Ταγίπ Ερντογάν|2020-03-11 00:00:00|2022-06-12 18:16:00|"Ερντογάν: '"Δεν υπάρχει διαφορά από αυτό που έκαναν οι ναζί και των εικόνων στα σύνορα με την Ελλάδα'""|Νέα προκλητική δήλωση από τον Τούρκο πρόεδρο Ρετζέπ Ταγίπ Ερντογάν για την Ελλάδα. Ο Ερντογάν παρομοίασε τα όσα γίνονται στα σύνορα της Τουρκίας με την Ελλάδα με αυτά που έκαναν οι ναζί κατά τον Β' Παγκόσμιο Πόλεμο.|https://gr.euronews.com/2020/03/11/erdogan-den-yparxei-diafora-me-osa-ekana-oi-nazi-kai-oi-eikones-sta-synora-me-ellada|1|{Διελεύσεις,Παραμονή}|3|2020-03-11 00:00:00
31|Τέλος η καραντίνα για 152 πρόσφυγες στη Μυτιλήνη|Τα Νέα|2020-04-26 23:00:00|2022-02-16 08:03:00|Κοροναϊός: Τέλος η καραντίνα για 152 πρόσφυγες στη Μυτιλήνη|«Συνολικά 152 πρόσφυγες μεταφέρθηκαν σήμερα στο ΚΥΤ της Μόριας για καταγραφή και στη συνέχεια διαμονή στον καταυλισμό, μετά την ολοκλήρωση μίας παρατεταμένης περιόδου καραντίνας στα σημεία της αποβίβασής τους».|https://www.tanea.gr/2020/04/27/greece/koronaios-telos-i-karantina-gia-152-prosfyges-sti-mytilini/|1|{Υγεία}|2|2020-04-26 23:00:00
33|Έχουμε 100.000 μετανάστες στην Ελλάδα|Νότης Μηταράκης|2020-05-12 23:00:00|2022-06-13 15:21:00|Μηταράκης: Έχουμε 100.000 μετανάστες στην Ελλάδα, οι 11.000 πρέπει να επιστρέψουν στην Τουρκία|«Στην Ελλάδα βρίσκονται συνολικά 100.000 οι οποίοι ζητούν άσυλο. Από αυτούς οι 34.000 διαβιούν σε πέντε δομές στα νησιά». |https://www.thetoc.gr/koinwnia/article/mitarakis-exoume-100000-metanastes-stin-ellada-oi-11000-prepei-na-epistrepsoun-stin-tourkia/|1|{Διελεύσεις,Παραμονή}|2|2020-05-12 23:00:00
37|"'"Θα είναι πραγματικότητα σε λίγους μήνες'" ο φράκτης στον Νότιο Έβρο."|Μιχάλης Χρυσοχοΐδης|2020-05-30 23:00:00|2022-06-12 21:00:00|Μ. Χρυσοχοΐδης: Πραγματικότητα ο φράκτης στον Έβρο|Τη διαβεβαίωση ότι ο φράκτης στον νότιο Έβρο «θα είναι πραγματικότητα σε λίγους μήνες» έδωσε ο υπουργός Προστασίας του Πολίτη, Μιχάλης Χρυσοχοΐδης.|https://www.naftemporiki.gr/story/1604111/m-xrusoxoidis-pragmatikotita-o-fraktis-ston-ebro|1|{Άμυνα}|2|2020-05-30 23:00:00
34|ΜΚΟ που «διχοτομεί» τη Λέσβο|Περιφέρεια Βορείου Αιγαίου|2020-05-24 23:00:00|2022-02-19 17:31:00|Σάλος για ΜΚΟ που «διχοτομεί» τη Λέσβο|"«Έντονες αντιδράσεις έχει προκαλέσει η αναφορά ΜΚΟ, '"MORIA CORONA AWARENESS TEAM'", στην οποία η οργάνωση έκανε λόγο για '"Ελληνικό τμήμα της νήσου (Λέσβου)…'", εξαιρώντας το ΚΥΤ της Μόριας»."|https://www.in.gr/2020/05/25/greece/salos-gia-mko-pou-dixotomei-ti-lesvo-ekane-logo-gia-elliniko-tmima-tou-nisiou/|1|{ΜΚΟ}|2|2020-05-24 23:00:00
36|Τον Απρίλιο του 2020 οι αφίξεις μεταναστών μειώθηκαν 97,26% έναντι του Απριλίου του 2019, και τον Μάιο του 2020 91% έναντι του Μαΐου του 2019. Επίσης σημειώνεται αποσυμφόρηση των νησιών|Κυβερνητικές πηγές|2020-05-30 23:00:00|2022-05-01 20:08:00|Μείωση άνω του 90% στις προσφυγικές ροές, σχετική αποσυμφόρηση των νησιών|«Θετικές είναι οι εξελίξεις στο μεταναστευτικό, σύμφωνα με κυβερνητικές πηγές, οι οποίες έδωσαν σχετικά στοιχεία. Έχει επιτευχθεί μείωση των μεταναστευτικών ροών αφού σήμερα, οι ροές -στα νησιά και στον Έβρο- ακολουθούν μια συνεχή πτωτική πορεία».|https://www.kathimerini.gr/1080801/article/epikairothta/ellada/meiwsh-anw-toy-90-stis-prosfygikes-roes-sxetikh-aposymforhsh-twn-nhsiwn|1|{Διελεύσεις,Παραμονή}|3|2020-05-30 23:00:00
47|Εξήντα πέντε μετανάστες, από τους συνολικά 94 που διασώθηκαν χθες στη θάλασσα και μεταφέρθηκαν στη Μάλτα, βρέθηκαν θετικοί στην Covid-19|Real.gr|2020-07-27 23:00:00|2021-01-24 00:00:00|Μάλτα: Οι αρχές διέσωσαν 94 μετανάστες που κινδύνευαν στη θάλασσα, οι 65 βρέθηκαν θετικοί στον νέο κορονοϊό|Εξήντα πέντε μετανάστες, από τους συνολικά 94 που διασώθηκαν χθες στη θάλασσα και μεταφέρθηκαν στη Μάλτα, βρέθηκαν θετικοί στην Covid-19. |https://www.real.gr/kosmos/arthro/malta_oi_arxes_diesosan_94_metanastes_pou_kindyneuan_sti_thalassa_oi_65_brethikan_thetikoi_ston_neo_koronoio-657789/|1|{Πανδημία}|4|2020-07-27 23:00:00
42|ΜΚΟ (αγνώστου προελεύσεως) εξυπηρετεί και «κρύβει» παράνομους μετανάστες σε δάση!|Newsbreak|2020-06-16 23:00:00|2022-05-10 11:25:00|Έξαλλοι οι κάτοικοι της Λέσβου: ΜΚΟ (αγνώστου προελεύσεως) εξυπηρετεί και «κρύβει» παράνομους μετανάστες σε δάση!|ΜΚΟ που δρα στη Λέσβο κινητοποιήθηκε προκειμένου να «εξυπηρετήσει» νεοαφιχθέντες μετανάστες και να τους «προετοιμάσει» για τη συνάντησή τους με τις ελληνικές Αρχές κρύβοντάς τους σε… δάσος και καλώντας έπειτα από ώρες τους αρμοδίους!|https://www.newsbreak.gr/ellada/105260/spaste-to-apostima-ton-mko-voithon-ton-paranomon-metanaston-epiteloys/|1|{ΜΚΟ}|1|2020-06-16 23:00:00
41|Οι πρόσφυγες πλησιάζουν το 30% του συνολικού πληθυσμού στη Σάμο - Τα νησιά του Ανατολικού Αιγαίου είναι αυτά που σηκώνουν το μεγαλύτερο βάρος αντιμετώπισης της προσφυγικής και μεταναστευτικής κρίσης |Νίκος Ανδρουλάκης|2020-06-16 23:00:00|2022-05-03 10:04:00|Ανδρουλάκης: Σχεδόν το 30% του πληθυσμού της Σάμου είναι πρόσφυγες|"'"Τη δύσκολη κατάσταση που αντιμετωπίζουν τα νησιά του Ανατολικού Αιγαίου έθεσε ο Ευρωβουλευτής του ΚΙΝΑΛ, Νίκος Ανδρουλάκης στην αρμόδια Επίτροπο Εσωτερικών Υποθέσεων και Μετανάστευσης, Ίλβα Γιόχανσον κατά τη διάρκεια της συνεδρίασης της Σοσιαλιστικής Ομάδας'"."|https://www.in.gr/2020/06/17/politics/kommata/androulakis-sxedon-30-tou-plithysmou-tis-samou-einai-prosfyges/|1|{Διευλεύσεις,Παραμονή}|2|2020-06-16 23:00:00
62|Το είδαμε κι αυτό: Πληρώνουμε 4,5 εκατ. € για δωρεάν WiFi στους μετανάστες!|europost.gr|2020-10-17 23:00:00|2022-04-18 15:46:00|Το είδαμε κι αυτό: Πληρώνουμε 4,5 εκατ. € για δωρεάν WiFi στους μετανάστες!|Ούτε ένα, ούτε δύο, αλλά σχεδόν 4,5 εκατ. € για την δημιουργία υποδομών στους καταυλισμούς των παρανόμως εισελθόντων στην Ελλάδα αλλοδαπών, προκειμένου να έχουν δωρεάν πρόσβαση σε WiFi!|https://europost.gr/to-eidame-ki-ayto-plironoyme-4-5-ekat-e-dorean/|1|{ΚΥΤ}|4|2020-10-17 23:00:00
143|«Τις τελευταίες τρεις εβδομάδες, από τότε δηλαδή που η κυβέρνηση της Κίνας χαλάρωσε τα περιοριστικά μέτρα και τα lockdown για την αντιμετώπιση του κορονοϊού, χιλιάδες άνθρωποι πεθαίνουν καθημερινά στη χώρα. [...] Οι πληροφορίες κάνουν αναφορά για τουλάχιστον 5.000 θανάτους από κορονοϊό ημερησίως, ωστόσο πολλοί από αυτούς δεν ανακοινώνονται». |ethnos.gr|2022-12-22 16:27:00|2023-02-20 22:09:00|Δραματική η κατάσταση στην Κίνα: Χιλιάδες θάνατοι καθημερινά από κορονοϊό – «Όλοι μας, όλοι οι ασθενείς μας θα μολυνθούν!»|Στο Πεκίνο οι θάνατοι από την πανδημία δεν γίνονται γνωστοί, ωστόσο εργαζόμενοι σε γραφείο κηδειών ανέφεραν ότι, η ζήτηση για τις υπηρεσίες τους κατέγραψε άλμα την περασμένη εβδομάδα. Σύμφωνα με τη βρετανική εταιρία έρευνας Airfinity, είναι πιθανό να σημειώνονται πάνω από 5.000 θάνατοι ημερησίως.|https://www.ethnos.gr/World/article/238609/dramatikhhkatastashsthnkinaxiliadesthanatoikathhmerinaapokoronoiooloimasoloioiastheneismasthamolynthoyn|1006|{Κίνα}|2|2022-12-22 16:27:00
52|Υπηρεσία Ασύλου: Ολοκληρώθηκαν οι εκκρεμότητες προ του 2019|Υπουργείο Μετανάστευσης και Ασύλου|2020-09-08 08:52:00|2022-06-10 01:55:00|Υπηρεσία Ασύλου: Ολοκληρώθηκαν οι εκκρεμότητες προ του 2019|Η Υπηρεσία Ασύλου προχώρησε στην έκδοση όλων των εκκρεμουσών υποθέσεων Ασύλου, για αιτήσεις προ της 31ης Δεκεμβρίου 2018.|https://migration.gov.gr/oloklirosi-ekkremotiton-asyloy/|1|{Άσυλο}|3|2020-09-08 08:52:00
58|Ιδιαίτερα ανησυχητικός ο αριθμός των κρουσμάτων σε αλλοδαπούς κατοίκους του κέντρου της Αθήνας|Τότα Καρλατήρα|2020-09-20 23:00:00|2022-04-04 18:47:00|Κορωνοϊός: «Σαρώνει» ο ιός στους μετανάστες στο κέντρο της Αθήνας!|Ιδιαίτερα ανησυχητικός ο αριθμός των κρουσμάτων σε αλλοδαπούς κατοίκους του κέντρου της Αθήνας|https://www.protothema.gr/greece/article/1046560/saronei-o-koronoios-stous-metanastes-sto-kedro-tis-athinas/|1|{Πανδημία}|0|2020-09-20 23:00:00
60|Γερμανικές ΜΚΟ χέρι - χέρι με Τούρκους δουλέμπορους - Πώς έφερναν μετανάστες στην Ελλάδα|newsbomb.gr|2020-10-03 23:00:00|2022-05-23 14:03:00|Γερμανικές ΜΚΟ χέρι - χέρι με Τούρκους δουλέμπορους - Πώς έφερναν μετανάστες στην Ελλάδα|Πώς η ΕΥΠ ξεσκέπασε την δράση τους στέλνοντας ομάδα πρακτόρων στα τουρκικά παράλια|https://www.newsbomb.gr/ellada/story/1123533/germanikes-mko-xeri-xeri-me-toyrkoys-doylemporoys-pos-efernan-metanastes-stin-ellada|1|{Διελεύσεις,Παραμονή}|4|2020-10-03 23:00:00
56|Απαγορεύτηκε στους Γιατρούς Χωρίς Σύνορα να πλησιάσουν τον χώρο που λειτουργεί ως κλινική για πρόσφυγες και μετανάστες στη Λέσβο.|Αυγή|2020-09-16 23:00:00|2022-02-15 11:51:00|Γιατροί Χωρίς Σύνορα / Η Αστυνομία τους απαγόρευσε να φροντίσουν πρόσφυγες στη Λέσβο|Απαγορεύτηκε στους Γιατρούς Χωρίς Σύνορα να πλησιάσουν τον χώρο που λειτουργεί ως κλινική για πρόσφυγες και μετανάστες στη Λέσβο.|https://www.avgi.gr/koinonia/366762_i-astynomia-toys-apagoreyse-na-frontisoyn-prosfyges-sti-lesbo|1|{ΚΥΤ}|3|2020-09-16 23:00:00
106|Γιώργος Ψυχογιός: «Ο κος Μηταράκης στέλνει έγγραφο υπογεγραμμένο από τις χώρες του Βίζεγκραντ και την Αυστρία με το οποίο ζητάει το δικαίωμα να κάνει επαναπροωθήσεις. Δώστε μου, λέει, το νομικό πλαίσιο για να μπορώ να το κάνω». |Γιώργος Ψυχογιός, Τομεάρχης Μεταναστευτικής Πολιτικής ΣΥΡΙΖΑ|2021-11-09 23:34:00|2022-02-21 20:29:00|Γιώργος Ψυχογιός - 105.5 Στο Κόκκινο - 12 Νοέμβρη 2021|Η κυβέρνηση τάσσεται με το Βιζεγκραντ αποδεχόμενη την ασπίδα της Ευρώπης, την αποθήκη ψυχών, με χιλιάδες ανθρώπους στα νησιά σε αυτές τις άθλιες κλειστές δομές που κάνει και θα τις επεκτείνει. Και όχι μόνο αυτό. Στέλνει και έγγραφο ο κος Μηταράκης υπογεγραμμένο από τις χώρες του Βίζεγκραντ και την Αυστρία με το οποίο ζητάει το δικαίωμα να κάνει επαναπροωθήσεις. Δώστε μου, λέει, το νομικό πλαίσιο για να μπορώ να το κάνω. Εκεί έχει φτάσει αυτή η χώρα για την οποία ήμασταν περήφανοι για τον τρόπο που διαχειρίστηκε το θέμα αυτό, και με ανθρωπιά και με αλληλεγγύη.|https://soundcloud.com/user-899349255/1055-12-2021a-6|1|"{επαναπροωθήσεις,Μηταράκης,έγγραφο,'"χώρες Βίσεγκραντ'"}"|3|2021-11-09 23:34:00
61|Μηταράκης: Δεσμευόμαστε για μηδενική μόνιμη παραμονή στα νησιά|cnn.gr|2020-10-12 23:00:00|2022-04-10 19:13:00|Μηταράκης: Δεσμευόμαστε για μηδενική μόνιμη παραμονή στα νησιά|Μήνυμα ότι η Ελλάδα δεν θέλει να αποτελεί πύλη εισόδου της Ευρώπης για μετανάστες θέλησε να στείλει ο Νότης Μηταράκης και επισήμανε πως στόχος της κυβέρνησης είναι μηδενική μόνιμη παραμονή προσφύγων και μεταναστών στα νησιά.|https://www.cnn.gr/politiki/story/238272/mitarakis-desmeyomaste-gia-mideniki-monimi-paramoni-sta-nisia|1|{ΚΥΤ}|2|2020-10-12 23:00:00
